,bill_length_mm,bill_depth_mm,flipper_length_mm,body_mass_g
106,-1.0495880106029558,1.444710557273795,-0.777373079134367,-0.3768249990723216
107,-1.0679312626662303,-0.07666174259576604,-1.4183466493394512,-1.2821908762039316
108,-0.1324254074392502,0.9375864573172747,-0.2788380800859682,0.715857956086518
109,-1.0679312626662303,-0.33022379257402623,-0.20761879450762555,-0.4704835380859364
110,0.3078126420793283,1.5968477872607516,-0.7061537935560243,0.49732136505475016
111,-0.7744392296538442,0.2783251273737979,-0.5637152223993389,-1.2509713631993933
112,-0.3158579280719913,1.191148507295535,-0.2788380800859682,0.09146769599575257
113,-0.7927824817171185,1.799697427243359,-0.7061537935560243,-0.3768249990723216
114,-0.22414166775562075,0.5825995873477108,-0.3500573656643109,-0.15828840804055364
115,-0.9762150023498597,-0.07666174259576604,-0.9198116502910524,-1.6256055192538525
116,-1.2146772791724239,1.6982726072520553,-0.13639950892928288,-0.5329225640950129
117,-1.5081693121848088,-0.07666174259576604,-0.8485923647127097,-1.0636542851721635
118,-0.5176337007680069,0.7347368173346673,-0.8485923647127097,-1.0948737981767018
119,-1.4164530518684382,0.024763077395537673,-0.9910309358693951,-1.3134103892084699
120,-1.1413042709193264,1.3432857372824913,-0.20761879450762555,-0.876337207144934
121,-0.6827229693374736,-0.07666174259576604,-1.7744430772311646,-0.9387762331540105
122,-0.462603944578185,0.6840244073390146,0.07725834780574517,-0.4080445120768598
123,-1.5998855725011794,-0.6344982525479383,-1.0622502214477376,-1.438288441226623
124,-0.6093499610843774,0.9375864573172747,-0.13639950892928288,-0.2519469470541685
125,-0.9395284982233122,0.22761271737814692,-0.7061537935560243,-1.1573128241857784
126,-0.4442606925149106,0.5825995873477108,-0.42127665124265357,0.12268720900029084
127,-0.9028419940967635,-0.025949332600113284,-0.7061537935560243,-1.438288441226623
128,0.03266386113021659,0.43046235736075433,0.6470126324324866,-0.2519469470541685
129,-0.9945582544131341,0.3797499473651016,-0.777373079134367,-1.0948737981767018
130,-0.15076865950252455,1.0390112773085785,-0.2788380800859682,-0.876337207144934
131,-1.3063935394887944,0.6840244073390146,-0.5637152223993389,-0.876337207144934
132,-1.1779907750458751,0.6840244073390146,-0.13639950892928288,0.34122380003205877
133,-1.0679312626662303,0.22761271737814692,-0.9910309358693951,-0.9699957461585488
134,-0.5176337007680069,0.17690030738249415,-0.777373079134367,-0.3768249990723216
135,-1.526512564248083,0.17690030738249415,-0.7061537935560243,-1.2821908762039316
136,-0.6827229693374736,1.495422967269448,-0.06518022335094019,-0.2831664600587067
137,-1.2697070353622457,-0.33022379257402623,-1.1334695070260803,-1.0012152591630872
138,-0.7744392296538442,0.3797499473651016,-0.5637152223993389,0.060248182991214295
139,-0.6827229693374736,-0.025949332600113284,-0.5637152223993389,-1.0012152591630872
140,-0.6093499610843774,0.024763077395537673,-0.9910309358693951,-0.9075567201494722
141,-2.168526386462677,-0.8373478925305466,-0.9198116502910524,-1.438288441226623
142,-0.591006709021103,-0.07666174259576604,-0.777373079134367,-0.5953615901040895
143,-1.2146772791724239,-0.17808656258706976,-0.6349345079776816,-1.5007274672356994
144,-0.9028419940967635,0.7854492273303183,-1.1334695070260803,-0.6890201291177043
145,-0.8661554899702147,0.7347368173346673,-0.777373079134367,0.060248182991214295
146,-1.343080043615342,0.6333119973433617,-1.204688792604423,-0.9075567201494722
147,-1.453139555994987,0.32903753736945063,-0.42127665124265357,-0.9387762331540105
148,-1.1229610188560535,0.48117476735640713,-0.5637152223993389,-0.5641420770995512
149,-1.453139555994987,-0.025949332600113284,-0.9910309358693951,-0.6265811031086278
150,-0.4442606925149106,0.6840244073390146,0.006039062227402486,-0.2519469470541685
151,0.3995289023956989,-2.003733322430544,0.7182319180108293,0.37244331303659706
152,1.114915732863389,-0.43164861256532994,2.07139834399934,1.8709799372544342
153,0.8764534560408261,-1.5473216324696755,0.6470126324324866,0.3100042870275205
154,1.114915732863389,-0.9894851225175031,1.2167669170592281,1.8709799372544342
155,0.6746776833448106,-1.344471992487067,1.0031090603241999,1.496345781199975
156,0.47290191064879505,-1.8515960924435875,0.6470126324324866,0.4348823390456736
157,0.27112613795277957,-1.2937595824914152,0.7182319180108293,0.7470774690910563
158,0.5095884147753438,-0.9387727125218503,1.2879862026375708,1.2465896771636689
159,-0.1140821553759771,-1.9023085024392392,0.575793346854144,0.24756526101844395
160,0.5279316668386169,-0.8880603025261985,1.0031090603241999,1.1841506511545923
161,-0.5543202048945556,-1.7501712724522838,0.9318897747458573,0.5597603910638267
162,0.9314832122306479,-0.5330734325566336,1.0743283459025428,1.6836628592272047
163,0.28946939001605393,-1.7501712724522838,0.9318897747458573,0.5597603910638267
164,0.8214236998510029,-1.2937595824914152,0.8606704891675147,2.058297015281664
165,0.34449914620587574,-1.2937595824914152,0.6470126324324866,-0.0021908430178622556
166,0.9865129684204698,-0.7359230725392429,1.1455476314808855,2.058297015281664
167,-0.3525444321985401,-1.8515960924435875,0.6470126324324866,-0.0646298690269388
168,0.9681697163571966,-0.9894851225175031,1.4304247737942561,2.6202482493633528
169,0.41787215445897324,-1.344471992487067,0.575793346854144,0.7470774690910563
170,0.8764534560408261,-1.040197532513155,1.5016440593725988,1.4339067551908984
171,1.151602236989938,-1.4458968124783707,1.2167669170592281,1.8709799372544342
172,0.21609638176295773,-1.344471992487067,1.0031090603241999,0.9968335731273625
173,0.47290191064879505,-1.344471992487067,0.8606704891675147,0.24756526101844395
174,0.43621540652224633,-0.6852106625435902,1.0031090603241999,1.0592725991364391
175,-0.1874551636290733,-2.0544457324261955,1.0031090603241999,0.9968335731273625
176,0.3995289023956989,-1.040197532513155,1.0031090603241999,1.1217116251455157
177,0.10603686938331279,-1.4458968124783707,1.0743283459025428,-0.12706889503601534
178,0.711364187471358,-1.090909942508807,1.0031090603241999,1.8085409112453577
179,0.7847371957244555,-1.4458968124783707,0.6470126324324866,0.49732136505475016
180,1.114915732863389,-0.9387727125218503,1.3592054882159135,1.6836628592272047
181,0.6196479271549875,-0.9387727125218503,1.5016440593725988,1.3090287031727452
182,-0.20579841569234766,-1.4966092224740235,0.575793346854144,0.6221994170729033
183,0.21609638176295773,-1.344471992487067,0.43335477569745856,1.0592725991364391
184,2.875867930937704,-0.07666174259576604,2.07139834399934,2.3080531193179703
185,0.9498264642939223,-1.1923347625001106,1.3592054882159135,1.1841506511545923
186,0.8214236998510029,-0.43164861256532994,1.3592054882159135,1.496345781199975
187,-0.2424849198188951,-1.7501712724522838,0.8606704891675147,0.9343945471182861
188,0.08769361732003841,0.07547548739119044,1.2879862026375708,1.3090287031727452
189,0.014320609066942217,-1.8008836824479355,0.5045740612758013,0.1851262350093674
190,0.8764534560408261,-0.7359230725392429,0.5045740612758013,1.4339067551908984
191,-0.22414166775562075,-1.7501712724522838,0.5045740612758013,-0.314385973063245
192,1.0415427246102928,-0.5837858425522865,1.7153019161076268,1.8709799372544342
193,0.2527828858895052,-1.7501712724522838,0.6470126324324866,0.12268720900029084
194,1.0415427246102928,-1.090909942508807,1.0743283459025428,0.6846384430819799
195,1.2066319931797596,-0.6344982525479383,1.5016440593725988,1.6836628592272047
196,-0.05905239918615398,-1.6487464524609792,1.1455476314808855,0.8719555211092095
197,0.28946939001605393,-1.6487464524609792,0.6470126324324866,-0.0021908430178622556
198,1.2066319931797596,-0.6344982525479383,1.7153019161076268,1.496345781199975
199,0.17940987763640898,-1.9530209124348912,0.8606704891675147,1.1217116251455157
200,0.23443963382623212,-0.6852106625435902,1.0031090603241999,1.3714677291818218
201,0.49124516271206947,-1.4966092224740235,0.6470126324324866,0.8095164951001329
202,0.8397669519142773,-1.5473216324696755,1.3592054882159135,1.3714677291818218
203,0.21609638176295773,-1.395184402482719,0.6470126324324866,0.24756526101844395
204,1.1332589849266634,-1.090909942508807,1.7153019161076268,0.9968335731273625
205,0.47290191064879505,-1.395184402482719,1.1455476314808855,0.8719555211092095
206,0.19775312969968337,-0.8880603025261985,1.3592054882159135,1.0592725991364391
207,-0.022365895059606532,-1.6487464524609792,0.5045740612758013,0.12268720900029084
208,0.28946939001605393,-1.090909942508807,1.3592054882159135,0.9968335731273625
209,-0.1324254074392502,-1.344471992487067,0.5045740612758013,0.3100042870275205
210,1.1882887411164853,-0.9387727125218503,1.6440826305292842,1.6836628592272047
211,0.2527828858895052,-1.699458862456631,0.5045740612758013,-0.0021908430178622556
212,0.41787215445897324,-1.1416223525044586,1.4304247737942561,1.3714677291818218
213,0.32615589414260265,-1.6487464524609792,0.9318897747458573,0.24756526101844395
214,1.9036755715841756,-0.7359230725392429,2.142617629577683,1.8085409112453577
215,0.34449914620587574,-1.4966092224740235,1.2879862026375708,0.6221994170729033
216,1.0782292287368402,-0.17808656258706976,2.07139834399934,1.8709799372544342
217,0.41787215445897324,-1.395184402482719,0.9318897747458573,0.5597603910638267
218,1.0231994725470186,-0.48236102256098273,2.0001790584209975,1.9958579892725874
219,-0.07739565124942835,-1.4966092224740235,1.3592054882159135,0.6221994170729033
220,1.2433184973063083,-1.090909942508807,1.5728633449509415,1.6836628592272047
221,0.693020935408085,-1.090909942508807,1.0743283459025428,0.6846384430819799
222,0.4545586585855207,-0.7866354825348948,1.4304247737942561,0.9968335731273625
223,0.7847371957244555,-0.7866354825348948,1.4304247737942561,1.1217116251455157
224,0.47290191064879505,-1.1923347625001106,1.1455476314808855,1.2465896771636689
225,0.4545586585855207,-1.090909942508807,1.0743283459025428,0.6221994170729033
226,0.8581102039775518,-0.5837858425522865,2.07139834399934,1.9958579892725874
227,0.6563344312815362,-1.4966092224740235,0.575793346854144,0.49732136505475016
228,1.3166915055594046,-0.43164861256532994,1.3592054882159135,2.2456140933088937
229,0.23443963382623212,-1.699458862456631,1.0031090603241999,0.6846384430819799
230,0.23443963382623212,-0.380936202569679,1.5728633449509415,2.183175067299817
231,0.9498264642939223,-1.344471992487067,0.789451203589172,0.5285408780592884
232,1.573497034445242,-0.7866354825348948,1.4304247737942561,1.5587848072090515
233,0.6379911792182619,-1.2937595824914152,0.789451203589172,0.6534189300774416
234,1.114915732863389,-0.6344982525479383,1.6440826305292842,1.4339067551908984
235,0.17940987763640898,-1.699458862456631,0.789451203589172,0.6846384430819799
236,1.2616617493695814,0.07547548739119044,1.9289597728426549,1.746101885236281
237,-0.09573890331270273,-1.395184402482719,1.2167669170592281,0.49732136505475016
238,1.353378009685952,-1.4966092224740235,1.2167669170592281,1.3714677291818218
239,0.6563344312815362,-1.5980340424653272,0.789451203589172,0.8407360081046712
240,1.5001240261921458,-0.07666174259576604,2.07139834399934,1.6836628592272047
241,0.6563344312815362,-1.090909942508807,1.2167669170592281,0.9343945471182861
242,1.51846727825542,-0.025949332600113284,1.9289597728426549,1.496345781199975
243,0.28946939001605393,-1.344471992487067,0.789451203589172,0.6846384430819799
244,1.0231994725470186,-0.5330734325566336,1.6440826305292842,1.8085409112453577
245,0.10603686938331279,-1.2430471724957632,0.9318897747458573,0.8095164951001329
246,1.2616617493695814,-0.7359230725392429,1.7865212016859695,1.2465896771636689
247,1.0048562204837441,-0.6852106625435902,1.0743283459025428,0.9031750341137478
248,0.5462749189018913,-1.2937595824914152,1.5016440593725988,0.8407360081046712
249,0.8214236998510029,-1.395184402482719,0.14847763338408784,0.5285408780592884
250,1.3166915055594046,-0.33022379257402623,1.7153019161076268,1.3090287031727452
251,0.8397669519142773,-1.090909942508807,1.2879862026375708,0.8095164951001329
252,2.1971676045965616,-0.07666174259576604,1.9289597728426549,1.746101885236281
253,0.6013046750917144,-0.8373478925305466,1.0031090603241999,0.9656140601228242
254,0.9498264642939223,-1.090909942508807,1.9289597728426549,1.6212238332181281
255,0.6196479271549875,-1.699458862456631,1.0743283459025428,0.6534189300774416
256,0.5279316668386169,-0.5330734325566336,1.0031090603241999,1.6212238332181281
257,-0.4075741883883619,-1.2430471724957632,0.6470126324324866,0.6221994170729033
258,1.7385863030147086,-0.6852106625435902,1.2879862026375708,1.6212238332181281
259,-0.1140821553759771,-1.5980340424653272,0.5045740612758013,0.4661018520502119
260,0.7663939436611812,-1.040197532513155,0.575793346854144,1.6212238332181281
261,1.2066319931797596,-0.9894851225175031,1.0743283459025428,0.9968335731273625
262,1.0782292287368402,-0.6344982525479383,2.0001790584209975,2.183175067299817
263,-0.07739565124942835,-0.9894851225175031,0.8606704891675147,0.5597603910638267
264,1.3900645138125007,-0.43164861256532994,2.07139834399934,1.6212238332181281
265,0.41787215445897324,-1.5473216324696755,1.1455476314808855,0.2163457480139057
266,2.0504215880903693,-0.5837858425522865,2.07139834399934,2.058297015281664
267,0.10603686938331279,-0.7359230725392429,1.1455476314808855,0.8407360081046712
268,0.8947967081040992,-0.48236102256098273,1.5016440593725988,2.2456140933088937
269,0.6013046750917144,-1.7501712724522838,0.9318897747458573,0.9031750341137478
270,0.5279316668386169,-1.4458968124783707,1.0031090603241999,0.8095164951001329
271,1.1882887411164853,-0.7359230725392429,1.5016440593725988,1.9334189632635108
272,0.23443963382623212,-1.1923347625001106,0.789451203589172,1.2465896771636689
273,1.0965724808001147,-0.5330734325566336,0.8606704891675147,1.496345781199975
274,0.47290191064879505,0.3797499473651016,-0.6349345079776816,-0.876337207144934
275,1.114915732863389,1.191148507295535,-0.3500573656643109,-0.3768249990723216
276,1.353378009685952,1.0390112773085785,-0.5637152223993389,-0.6890201291177043
277,0.27112613795277957,0.7854492273303183,-0.9198116502910524,-0.8451176941403957
278,1.6101835385717906,1.3432857372824913,-0.2788380800859682,-0.5953615901040895
279,0.23443963382623212,0.32903753736945063,-0.20761879450762555,-0.314385973063245
280,0.3995289023956989,0.531887177352058,-1.6320045060744792,-1.1885323371903167
281,1.353378009685952,0.531887177352058,-0.2788380800859682,-0.5641420770995512
282,0.3811856503324245,0.886874047321622,-0.42127665124265357,-0.0646298690269388
283,1.353378009685952,1.3939981472781424,-0.20761879450762555,-0.6265811031086278
284,0.49124516271206947,0.32903753736945063,-0.5637152223993389,-0.5017030510904746
285,1.4267510179390495,1.5968477872607516,-0.4924959368209963,-0.5329225640950129
286,0.5646181709651656,0.07547548739119044,-1.1334695070260803,-0.6265811031086278
287,1.4817807741288713,0.48117476735640713,0.006039062227402486,-0.1895079210450919
288,0.3628423982691501,-0.025949332600113284,-0.777373079134367,-0.7826786681313191
289,1.2066319931797596,1.2418609172911876,0.006039062227402486,-0.1895079210450919
290,1.1699454890532108,1.444710557273795,-0.2788380800859682,-1.1260933111812401
291,2.5823758979253184,0.32903753736945063,-1.4183466493394512,-0.6265811031086278
292,0.4545586585855207,0.7347368173346673,-0.777373079134367,-0.9387762331540105
293,0.9681697163571966,0.531887177352058,-0.42127665124265357,0.24756526101844395
294,-0.27917142394544386,0.07547548739119044,-1.4183466493394512,-0.7514591551267809
295,0.8397669519142773,0.17690030738249415,-0.7061537935560243,-1.0012152591630872
296,-0.1324254074392502,-0.2795113825783735,-0.9910309358693951,-1.6256055192538525
297,1.224975245243034,1.1404360972998822,-0.5637152223993389,-0.5017030510904746
298,0.5095884147753438,0.3797499473651016,-0.42127665124265357,-1.1260933111812401
299,1.4817807741288713,0.9375864573172747,-0.2788380800859682,-0.0646298690269388
300,1.2066319931797596,0.6333119973433617,-0.06518022335094019,-1.0012152591630872
301,1.0231994725470186,0.9375864573172747,-0.06518022335094019,-0.5017030510904746
302,0.4545586585855207,0.32903753736945063,-0.7061537935560243,-0.6265811031086278
303,1.6285267906350638,1.444710557273795,0.2909162045407732,0.4348823390456736
304,-0.5543202048945556,-0.2795113825783735,-0.9910309358693951,-1.2509713631993933
305,1.8853323195209024,1.8504098372390119,0.006039062227402486,0.12268720900029084
306,-0.2608281718821695,-0.22879897258272253,-0.9910309358693951,-1.0636542851721635
307,1.2983482534961301,0.836161637325971,0.14847763338408784,-0.12706889503601534
308,1.0598859766735673,0.7347368173346673,-0.42127665124265357,-0.7514591551267809
309,0.6563344312815362,-0.17808656258706976,-0.13639950892928288,-0.3768249990723216
310,0.6746776833448106,0.5825995873477108,-0.42127665124265357,-0.4392640250813981
311,1.4817807741288713,1.799697427243359,0.6470126324324866,0.7470774690910563
312,0.5462749189018913,-0.2795113825783735,-0.6349345079776816,-1.8753616232901589
313,1.756929555077983,1.3939981472781424,0.2909162045407732,0.37244331303659706
314,0.9314832122306479,1.191148507295535,0.6470126324324866,-0.314385973063245
315,0.41787215445897324,0.17690030738249415,-0.9910309358693951,-0.6890201291177043
316,1.280005001432856,0.9882988673129275,-0.3500573656643109,-0.8138981811358574
317,0.28946939001605393,-0.07666174259576604,-0.3500573656643109,-0.876337207144934
318,1.280005001432856,0.3797499473651016,-0.3500573656643109,-0.6578006161131661
319,1.2616617493695814,0.6840244073390146,0.006039062227402486,0.3100042870275205
320,1.1332589849266634,0.3797499473651016,-0.777373079134367,-1.0012152591630872
321,0.9314832122306479,1.2418609172911876,0.789451203589172,0.12268720900029084
322,1.3900645138125007,0.7854492273303183,-0.9910309358693951,-1.1885323371903167
323,1.0782292287368402,0.07547548739119044,-0.20761879450762555,-0.6578006161131661
324,0.7663939436611812,-0.380936202569679,-0.13639950892928288,-1.0948737981767018
325,1.3717212617492265,0.9375864573172747,0.006039062227402486,-0.314385973063245
326,0.32615589414260265,0.07547548739119044,-0.5637152223993389,-0.7514591551267809
327,1.2433184973063083,1.2925733272868387,0.14847763338408784,-0.1895079210450919
328,-0.2608281718821695,0.07547548739119044,-0.9910309358693951,-1.0636542851721635
329,1.51846727825542,0.836161637325971,-0.2788380800859682,-0.9387762331540105
330,0.23443963382623212,-0.2795113825783735,-0.7061537935560243,-1.1885323371903167
331,0.9865129684204698,1.3939981472781424,0.14847763338408784,-0.1895079210450919
332,1.151602236989938,0.836161637325971,0.07725834780574517,-0.5017030510904746
333,0.3078126420793283,1.1404360972998822,-0.4924959368209963,-0.8451176941403957
334,1.463437522065597,1.191148507295535,0.3621354901191159,-0.314385973063245
335,0.5279316668386169,-0.33022379257402623,-0.8485923647127097,-0.6890201291177043
336,0.32615589414260265,-0.07666174259576604,-0.42127665124265357,-0.6890201291177043
337,2.178824352533287,1.3432857372824913,0.43335477569745856,-0.2519469470541685
338,-0.07739565124942835,0.48117476735640713,0.07725834780574517,-1.0012152591630872
339,1.0415427246102928,0.531887177352058,-0.5637152223993389,-0.5329225640950129
340,1.2616617493695814,0.9375864573172747,0.6470126324324866,-0.12706889503601534
341,1.151602236989938,0.7854492273303183,-0.20761879450762555,-0.5329225640950129
